Capital,DOCK,Date Built M,Date Built Y,Date Priced M,Date Priced Y,GARDEN SPACE,Guarding Tower,House ID,Knights house,Location,Meridian1,Meridian2,Renovation,River,Royal Market,Time1,Time2,bathrooms,bedrooms,blessings,dining rooms,farm,pay,sorcerer,tree
59.773768,88.131035,12,1603,5,1609,0,197.216612,6e32f748,70.196352,King's Landing,1,0,0,15.966256,0,6.23,2.32,4,2,100,3,2,0,0,1
1.231885,91.016336,2,1604,12,1612,1,94.905021,6e32f74c,11.853678,The Mountains,1,0,1,20.224894,105.479176,7.34,7.45,3,3,159,3,0,1,0,1
34.104963,128.530362,1,1601,5,1609,0,131.188328,6e32f7f1,44.282413,Cursed Land,1,0,0,7.238237,2.479617,6.26,1.58,2,2,126,3,1,0,0,0
25.769042,39.492027,4,1601,1,1608,0,189.794773,6e32f821,35.988588,The Mountains,0,1,0,16.62523,0,5.51,5.2,4,2,134,2,1,0,1,0
46.266575,15.343433,9,1606,3,1612,1,104.553133,6e32f82c,57.038627,The Mountains,0,1,1,14.973699,29.122007,9.31,6.16,4,4,114,2,1,0,1,0
27.715658,95.893027,2,1601,5,1608,1,65.001705,6e32f8e1,38.448378,The Mountains,0,1,0,1.399343,14.912003,1.58,5.31,4,2,132,0,2,0,0,1
14.46109,17.739111,5,1602,2,1609,1,33.785091,6e32f8e4,24.848816,King's Landing,1,1,0,38.969306,49.03111,7.55,2.23,3,4,146,4,0,1,0,1
30.577891,62.117424,12,1604,5,1612,0,59.024156,6e32f981,40.672612,King's Landing,1,0,1,59.295964,0,8.59,5.35,2,2,129,4,1,0,0,1
0.934908,0,3,1600,5,1609,0,32.101892,6e32f9b2,11.450716,The Mountains,1,1,0,78.164263,94.368234,1.5,6.32,4,3,159,4,1,0,0,0
68.004062,95.37134,10,1604,9,1609,0,225.160084,6e32f9c8,78.999445,Servant's Premises,0,0,0,54.463466,3.091228,5.45,1.48,3,2,92,3,1,0,1,0
117.553558,22.946466,4,1602,10,1610,0,180.389974,6e32fa3d,128.032695,The Mountains,0,1,0,50.065696,42.153955,6.16,10.2,2,3,42,2,2,0,0,1
50.539003,9.737861,9,1606,5,1610,0,40.800968,6e32fa41,61.173629,The Mountains,1,0,1,57.571236,20.497581,12.1,12.59,2,4,109,2,2,0,0,1
74.764668,107.278994,5,1600,10,1612,0,65.109245,6e32fa76,85.637103,King's Landing,1,0,0,19.928967,5.457496,9.1,1.28,0,2,85,4,1,0,0,1
103.056427,16.887428,1,1601,8,1610,0,21.526821,6e32fa9f,113.717907,King's Landing,0,1,0,0.712333,14.736402,12.19,5.52,4,2,57,4,1,0,0,1
10.847649,40.389629,11,1602,10,1607,0,215.392787,6e32faaa,21.79459,King's Landing,0,1,0,77.159454,49.762294,3.12,1.21,3,2,149,4,2,0,0,1
104.610347,70.054019,7,1605,2,1609,0,40.317472,6e32fb8a,114.735613,Servant's Premises,0,0,0,58.52765,18.804272,11.15,9.21,2,4,55,0,1,0,1,0
0.985333,0,9,1601,4,1609,0,254.743071,6e32fb92,11.127618,Servant's Premises,1,1,0,20.279207,76.797735,11.1,5.3,4,3,159,2,1,0,1,0
45.182578,40.155388,4,1606,11,1607,0,61.566275,6e32fb9c,56.001935,The Mountains,0,1,0,11.539188,60.085058,7.18,1.1,2,3,115,2,1,0,1,0
72.503777,17.597651,2,1602,11,1609,0,77.319505,6e32fc21,83.017358,The Mountains,1,1,0,29.053965,33.619778,3.15,4.51,4,2,87,3,2,0,0,1
146.802324,68.375664,4,1602,5,1607,1,201.790176,6e32fc66,156.809207,Cursed Land,0,0,0,13.383227,76.480478,12.17,8.58,4,2,13,0,0,1,0,1
70.107195,20.325924,2,1600,2,1611,0,78.881448,6e32fcbd,80.37005,King's Landing,0,1,0,10.578362,22.972648,11.34,12.47,3,3,90,2,1,0,0,1
115.100256,14.215173,9,1603,8,1607,0,100.805786,6e32fd0f,125.392683,Cursed Land,0,1,0,60.605095,107.798852,7.19,10.2,2,2,45,4,1,0,0,0
50.467442,16.760184,9,1603,10,1607,1,101.7492,6e32fd23,60.890925,The Mountains,0,0,0,32.915711,0,9.13,5.15,4,4,110,0,1,0,0,1
1.084645,60.624149,8,1604,7,1610,1,94.112931,6e32fd34,11.633937,King's Landing,1,1,0,9.776009,93.1592,3.24,9.1,3,2,159,3,1,0,0,1
10.241544,37.757128,11,1601,12,1608,0,77.5963,6e32fd57,20.965526,Cursed Land,0,0,1,6.138788,23.836034,11.24,1.48,2,4,150,2,1,0,0,1
0,4.14385,5,1600,10,1610,0,22.540723,6e32fd8c,0,The Mountains,1,0,0,48.030803,65.872907,9.17,8.49,2,3,74,0,1,0,0,1
33.755246,38.061323,3,1604,10,1607,0,170.587895,6e32fdb4,44.645174,The Mountains,1,1,0,20.543008,23.363253,2.31,10.26,2,3,126,3,2,0,0,1
13.63716,62.675489,7,1600,12,1608,0,218.917052,6e32fe00,24.53651,Cursed Land,0,1,0,12.62042,86.895663,1.16,11.21,3,4,146,0,1,0,1,0
61.774909,24.928661,5,1602,7,1608,0,129.198933,6e32fe08,72.177339,No Location,0,1,0,68.074298,46.978141,3.12,7.29,4,3,98,4,1,0,1,1
12.52917,77.708597,10,1603,6,1607,0,18.881012,6e32fe1a,23.001098,The Mountains,1,1,0,29.396756,39.834082,6.48,12.43,3,4,147,3,1,0,0,0
43.998286,35.028109,12,1605,7,1611,0,197.849548,6e32fe39,54.104981,Servant's Premises,1,0,0,6.423031,39.606412,3.3,7.38,4,3,116,3,1,0,0,1
104.179383,49.388653,5,1600,11,1608,0,111.786463,6e32fe50,114.936913,Cursed Land,0,1,0,50.814916,4.723609,4.51,4.17,3,2,56,2,1,0,0,1
6.803466,0,11,1602,10,1612,0,243.239405,6e32fe86,17.344282,The Mountains,1,1,0,34.40598,67.338697,7.32,11.48,3,4,153,2,1,0,0,1
9.422794,25.538825,6,1604,10,1608,0,121.708996,6e32fe8c,20.284605,Servant's Premises,0,0,0,14.727211,38.751501,10.11,6.2,0,4,151,2,2,0,0,1
13.742704,39.182209,2,1603,4,1607,0,115.576358,6e32fed4,24.352608,Servant's Premises,1,0,0,19.291828,10.737004,11.14,3.54,4,0,146,4,1,0,0,1
122.709493,69.685786,4,1606,8,1609,1,128.414918,6e32fedb,133.240343,Servant's Premises,0,0,0,17.0426,36.654801,4.52,2.42,4,2,37,2,1,0,0,0
30.282156,26.924191,6,1600,9,1610,0,69.457358,6e32ff06,41.127401,Cursed Land,0,1,0,38.339791,61.661208,10.52,9.59,3,4,130,0,1,0,0,1
20.15891,14.933176,10,1603,4,1609,1,221.096956,6e32ff09,30.860631,The Mountains,0,0,1,80.472588,40.083457,11.36,4.47,2,4,140,4,1,0,0,1
13.811992,91.316477,9,1600,8,1607,0,83.480178,6e32ff41,24.348202,The Mountains,0,1,0,65.836443,37.481239,5.44,10.3,4,2,146,4,2,0,0,1
0,68.186975,5,1600,2,1612,0,5.869345,6e330021,0,Cursed Land,1,1,0,16.653014,12.11472,2.22,5.19,3,4,74,3,1,0,0,1
14.399295,73.272342,4,1604,2,1607,0,233.191896,6e33002b,24.721372,The Mountains,1,0,1,10.371756,56.191903,9.18,11.14,2,4,146,4,1,0,0,0
84.859006,30.739895,6,1600,6,1608,0,19.640033,6e3300c6,95.184756,Servant's Premises,0,0,0,30.147002,92.306043,8.59,11.14,3,2,75,2,1,0,0,1
12.249108,102.046818,4,1604,7,1612,0,12.227605,6e33011b,22.849971,Servant's Premises,0,0,0,47.207451,0,12.58,7.22,2,2,148,3,1,0,0,1
81.420494,0,5,1606,8,1607,0,127.597808,6e330125,92.268752,The Mountains,0,0,1,16.759386,33.351477,3.39,3.46,2,4,79,4,1,0,1,0
54.400778,0,4,1606,12,1611,1,125.380235,6e33014b,64.448707,King's Landing,1,0,0,47.180679,0,4.45,5.36,4,2,106,3,2,0,0,1
17.80882,68.519106,10,1605,3,1611,0,72.270491,6e330190,28.053438,King's Landing,0,0,0,38.498157,6.701323,7.1,2.44,4,0,142,3,2,0,0,0
134.874318,3.575121,11,1601,6,1611,0,21.568528,6e3301af,145.556321,Cursed Land,1,1,0,2.665089,4.947938,3.33,2.22,3,4,25,3,2,0,0,1
39.935422,13.901927,10,1601,5,1609,0,68.317796,6e33021d,50.25532,The Mountains,1,1,0,79.456111,62.364943,4.27,1.38,2,4,120,3,2,0,1,0
22.19909,85.40386,3,1604,8,1612,0,116.792642,6e33026c,32.746729,The Mountains,1,0,0,25.091981,88.681167,4.24,5.17,0,3,138,3,1,0,0,0
83.974832,64.472117,11,1600,4,1607,0,88.735955,6e33027a,94.275534,Cursed Land,0,0,1,0.889701,74.186042,2.37,9.44,2,4,76,2,1,0,0,1
28.513378,12.460547,11,1605,5,1607,0,207.890074,6e3302a3,39.039597,The Mountains,1,1,0,42.438485,27.601187,6.4,9.26,4,3,131,3,2,0,0,1
144.065509,19.324118,11,1604,12,1609,0,54.421909,6e3302d1,154.657762,The Mountains,1,1,1,58.526295,39.146952,4.38,11.32,3,4,16,4,1,0,0,1
41.430575,2.482896,9,1606,2,1608,0,142.961633,6e3302f6,52.400799,King's Landing,1,0,0,10.245665,3.307883,7.15,11.51,4,2,119,0,1,0,0,1
40.565087,52.403877,6,1603,2,1609,0,3.307546,6e33030a,50.933096,The Mountains,1,0,0,16.13381,77.380599,2.58,11.57,2,2,119,2,2,0,1,0
41.777134,28.670646,3,1602,8,1610,0,82.626417,6e3303cb,52.105297,The Mountains,1,0,0,6.193809,29.959494,3.38,5.56,2,2,118,3,1,0,0,1
96.404886,31.529057,12,1602,9,1610,0,47.523561,6e3303e0,107.154249,The Mountains,0,1,0,1.253084,113.933796,12.1,7.41,3,3,64,2,1,0,0,1
18.425086,0.842664,5,1601,6,1610,0,0.683887,6e3303e4,29.305603,No Location,1,1,0,29.978851,90.31658,12.17,10.56,4,3,142,3,1,0,0,1
129.863157,0,8,1605,2,1609,0,82.217483,6e330406,140.568981,The Mountains,1,0,0,28.062246,20.83439,9.58,11.39,2,4,30,0,2,0,0,1
50.11209,31.801471,10,1602,6,1607,1,38.604044,6e330445,60.184358,The Mountains,0,1,0,13.637834,0,4.4,12.26,2,4,110,2,1,0,0,1
88.267004,93.70264,7,1604,10,1608,1,92.923955,6e33048b,98.528197,King's Landing,1,0,0,18.741047,21.411833,5.47,11.53,4,3,72,4,1,0,0,0
71.11679,104.504352,9,1604,11,1611,0,0.321568,6e3304a5,81.534327,The Mountains,1,0,0,13.472196,0.55526,4.28,7.44,4,4,89,4,1,0,1,0
98.046005,13.101263,11,1606,1,1611,0,97.194089,6e330524,108.56319,King's Landing,1,0,0,86.910551,17.159663,10.12,8.39,4,3,62,3,1,0,0,1
45.625344,4.911714,6,1602,4,1609,0,99.151792,6e33053b,56.216222,The Mountains,0,1,0,13.944707,60.275903,1.37,2.59,2,4,114,3,1,0,0,0
9.266613,0,5,1603,8,1611,0,47.662478,6e330548,19.827661,The Mountains,1,1,0,8.1755,0,10.31,12.33,2,2,151,0,1,0,0,1
51.11955,12.781027,5,1605,9,1609,0,266.576442,6e33054f,61.960107,The Mountains,1,0,1,70.472581,49.099731,11.36,9.34,2,4,109,2,1,0,0,1
76.91303,0,4,1602,11,1607,1,118.557248,6e33059b,87.19868,King's Landing,0,1,1,13.619691,40.352184,5.32,5.3,2,2,83,4,1,0,0,1
44.827404,37.180179,12,1603,1,1612,0,42.00348,6e3305c0,55.259275,Cursed Land,0,0,0,37.783413,24.733344,8.4,8.19,3,0,115,4,1,0,0,1
116.164827,35.491355,6,1606,3,1608,0,192.967402,6e3305e3,126.945729,The Mountains,0,0,0,49.49825,66.36863,9.49,10.17,2,3,44,0,1,0,0,0
148.996896,19.781082,10,1602,3,1608,0,45.534982,6e33061e,159.417785,The Mountains,1,0,0,24.709305,18.43927,2.37,9.38,4,0,11,3,2,0,0,1
67.760253,29.093364,11,1602,5,1608,0,237.421891,6e330794,78.289654,The Mountains,0,0,1,17.121205,21.860574,7.5,4.28,4,2,92,4,1,0,1,1
61.371354,8.464551,12,1601,5,1612,0,157.199322,6e3307c8,71.876319,The Mountains,1,0,0,3.950282,0,5.16,9.24,2,4,99,3,1,0,0,1
13.603689,0,11,1603,2,1608,0,5.071473,6e33086f,24.512035,The Mountains,1,0,0,32.918749,0,5.33,4.23,4,2,146,3,1,0,0,1
35.349069,27.333354,12,1606,2,1609,0,140.101852,6e330877,45.427973,The Mountains,1,1,1,5.729407,67.440802,7.15,4.26,3,4,125,4,2,0,0,1
30.05582,58.29262,4,1600,11,1611,0,138.302357,6e330887,40.700398,The Mountains,0,0,0,33.966771,22.84426,4.22,7.35,2,3,130,3,1,0,0,0
57.02683,74.671711,10,1605,2,1607,0,0,6e3308ea,67.336232,Servant's Premises,1,0,0,12.895518,0,3.32,5.49,4,3,103,2,1,0,0,1
97.543158,30.051388,8,1604,2,1609,0,0,6e3308ef,108.31908,The Mountains,1,0,0,75.656483,79.710084,12.14,1.17,4,4,62,3,1,0,0,1
35.140558,75.844998,6,1600,5,1607,0,26.271854,6e33096a,45.9843,The Mountains,0,1,0,23.579195,29.351517,3.49,2.56,0,2,125,4,1,0,1,0
19.358982,0,10,1600,3,1608,0,85.089795,6e330988,29.940226,No Location,1,1,0,31.15709,76.662018,10.54,11.57,4,4,141,4,1,0,0,1
11.615218,30.006369,6,1605,2,1608,1,13.038025,6e33099e,21.864174,The Mountains,0,0,1,5.360814,19.939472,8.57,6.51,4,2,148,3,1,0,0,1
74.176796,83.637124,10,1603,12,1609,0,192.156609,6e3309c6,84.566514,The Mountains,1,0,0,0.981705,24.301832,7.3,1.35,2,2,86,2,2,0,0,1
60.954034,108.12839,8,1603,4,1610,1,59.602145,6e330a59,71.702151,King's Landing,0,1,0,1.242064,59.51558,12.52,12.31,3,2,99,3,1,0,1,0
16.852536,1.235098,6,1603,2,1607,0,68.195881,6e330a5b,26.904379,The Mountains,1,1,0,86.743529,0,7.3,9.3,3,2,143,2,1,0,0,1
8.29191,93.755186,12,1606,9,1611,0,79.26281,6e330a85,18.701449,Cursed Land,0,0,0,31.98515,17.133788,8.38,9.12,2,0,152,4,1,0,0,1
22.276312,55.599077,4,1606,5,1608,0,77.651548,6e330abf,32.480747,King's Landing,1,1,0,7.211882,48.093468,6.51,9.28,3,3,138,3,1,0,0,1
33.735292,2.32992,5,1603,5,1608,0,162.441607,6e330b20,44.323733,The Mountains,0,1,0,9.27417,3.200542,11.35,2.21,4,3,126,2,1,0,0,1
58.672629,13.196299,11,1605,1,1608,0,148.951162,6e330b26,69.130915,The Mountains,0,0,1,4.131714,2.064343,8.38,6.15,4,2,101,2,1,0,0,0
4.7169,33.630254,5,1605,8,1610,1,92.034551,6e330b44,15.468507,The Mountains,1,0,0,42.116272,0,6.5,6.25,2,2,155,4,1,0,0,1
18.6212,100.337453,3,1602,1,1610,1,71.878226,6e330b99,28.673942,Servant's Premises,0,1,1,50.317006,34.897853,2.34,9.47,3,3,141,4,2,0,0,0
61.170941,0,7,1604,7,1607,1,161.373953,6e330ba3,71.481522,The Mountains,1,1,0,26.452909,11.948803,2.31,4.21,2,4,99,4,1,0,1,0
73.770758,1.416242,4,1603,11,1609,1,126.670453,6e330bce,83.807259,The Mountains,1,0,1,3.105819,100.158011,7.58,12.37,4,2,86,3,1,0,0,1
56.324225,12.173338,2,1604,5,1607,0,148.947545,6e330beb,67.062069,Cursed Land,0,1,0,13.658258,0,8.18,4.1,0,2,104,3,1,0,0,0
28.238759,9.577728,3,1602,3,1609,0,194.698784,6e330c67,38.395729,The Mountains,0,1,1,17.893423,58.286315,10.32,2.39,3,3,132,3,2,0,0,1
6.030351,54.38152,4,1602,6,1611,1,49.924029,6e330d76,16.857941,No Location,0,1,0,55.674684,48.730327,6.15,8.39,4,4,154,4,1,0,1,0
25.064374,31.820978,9,1604,7,1612,0,101.349732,6e330d84,35.792893,The Mountains,0,1,0,23.905004,38.308187,8.43,11.53,2,2,135,4,1,0,1,0
27.245803,61.197655,9,1600,8,1610,0,48.51563,6e330dcf,38.049117,The Mountains,0,0,0,63.532777,96.813627,9.4,2.45,3,4,133,4,1,0,0,1
46.684474,74.440482,6,1601,11,1610,1,193.544995,6e330e18,57.059367,Servant's Premises,1,1,1,27.154912,29.798723,6.16,12.35,3,4,113,0,0,1,0,1
137.220107,0,10,1604,12,1612,1,124.972796,6e330e7e,147.494012,The Mountains,0,0,0,27.809367,76.433804,11.37,8.31,3,3,23,4,1,0,1,0
140.909771,124.873233,8,1600,5,1611,0,38.68652,6e330e8c,151.499536,The Mountains,1,1,1,52.620645,36.490036,7.26,8.43,3,4,19,4,1,0,0,1
64.628884,41.774075,11,1601,8,1609,0,183.409039,6e330ece,74.702884,King's Landing,1,0,1,66.057009,105.145328,1.14,11.27,4,4,95,2,1,0,0,1
20.34459,108.255049,6,1602,11,1611,0,57.239727,6e330ed4,30.877737,The Mountains,1,0,0,42.502732,92.98088,11.21,2.47,3,4,140,0,1,0,0,1
6.025188,35.104642,1,1604,8,1607,0,43.211846,6e330f35,17.017782,The Mountains,0,0,0,50.396456,56.622428,11.35,6.4,0,4,154,4,2,0,0,1
6.655686,57.17988,8,1603,3,1610,0,58.661422,6e330f3c,16.863714,Cursed Land,0,0,0,12.568417,37.522547,5.33,6.29,3,2,153,3,1,0,1,0
10.199584,19.046925,10,1604,8,1609,0,259.561275,6e330f44,20.640504,The Mountains,1,0,0,4.637709,35.81491,2.13,1.11,0,3,150,4,1,0,0,1
44.610566,57.835164,4,1601,10,1612,1,74.282236,6e330f6e,55.446632,The Mountains,0,0,0,29.719315,0,9.24,9.45,2,4,115,3,0,1,0,0
13.560331,80.751333,7,1604,5,1608,0,48.77631,6e331009,24.334685,The Mountains,1,1,0,23.305581,0,6.23,12.45,2,2,146,4,1,0,0,0
18.255537,26.519377,4,1605,4,1611,1,40.798686,6e331021,28.447333,The Mountains,0,1,0,27.854152,43.553958,5.28,1.42,3,3,142,3,2,0,0,1
75.416648,14.957084,8,1603,3,1612,0,11.601971,6e331065,85.891842,King's Landing,0,1,0,4.839886,32.247442,6.37,1.21,2,4,85,3,1,0,0,1
35.864708,57.291708,3,1601,2,1610,0,134.044158,6e33106a,46.591803,No Location,0,0,0,14.822736,28.198298,7.11,5.36,3,3,124,3,1,0,0,1
27.243263,0,4,1600,6,1612,0,60.935923,6e3310ab,37.539575,No Location,1,0,0,80.859381,129.970223,7.3,5.55,4,2,133,4,1,0,0,1
141.107413,40.124279,4,1605,8,1611,0,288.360931,6e33111b,151.612846,King's Landing,1,0,0,70.140433,88.358265,11.33,9.29,2,3,19,2,1,0,0,1
0,1.866002,5,1606,8,1609,0,249.864391,6e331138,0,King's Landing,1,1,0,27.205126,36.016799,1.23,10.24,3,2,74,3,1,0,0,1
45.128773,90.635552,12,1603,8,1608,1,27.181328,6e3311ad,55.414011,The Mountains,0,1,0,0.634884,5.557031,9.38,3.51,3,3,115,4,0,1,1,0
31.016498,19.421641,10,1602,7,1612,0,82.529535,6e3311c2,41.290416,No Location,1,1,1,66.528223,155.595508,5.26,3.19,0,4,129,2,1,0,0,0
80.274075,17.458266,10,1602,3,1610,0,128.165983,6e331207,90.274828,King's Landing,0,1,0,51.901235,22.326509,9.43,10.39,3,4,80,4,1,0,1,0
49.584423,14.884846,1,1605,10,1611,0,44.90499,6e33122c,60.573175,No Location,1,0,0,9.455178,5.448902,4.48,7.47,3,3,110,4,2,0,0,1
50.965283,14.408615,7,1603,6,1611,0,107.378501,6e33129e,61.642589,King's Landing,1,0,0,36.670746,37.595927,4.55,8.17,4,3,109,2,2,0,0,0
13.251631,0,9,1600,9,1610,0,53.594479,6e331335,23.537966,Servant's Premises,1,1,0,63.113857,4.953557,6.32,6.56,4,3,147,2,1,0,0,1
59.085691,4.951954,11,1601,2,1609,0,0,6e331372,69.466439,No Location,1,1,0,17.166847,115.897527,11.35,1.46,4,3,101,3,1,0,0,1
1.906692,7.735844,10,1603,11,1612,1,60.572664,6e331451,12.254213,The Mountains,1,1,0,6.550469,38.342064,6.51,9.14,4,2,158,2,1,0,0,1
109.66611,0,4,1605,4,1611,0,34.574172,6e331483,119.863681,Cursed Land,1,1,0,17.640274,121.763644,2.19,7.37,4,4,50,3,1,0,0,0
33.674437,14.906926,6,1602,6,1611,0,40.81352,6e33149a,44.243246,King's Landing,0,1,0,38.701115,52.19929,9.56,9.15,2,4,126,4,1,0,1,0
0,45.494022,9,1603,3,1607,0,94.301408,6e3314dc,0,No Location,0,0,0,5.39026,49.1933,6.1,1.17,4,4,74,2,1,0,1,0
67.122584,81.508426,11,1606,1,1611,0,44.695638,6e3314ed,77.317511,King's Landing,0,0,0,7.749102,75.247186,1.49,11.31,2,2,93,4,1,0,0,1
0,82.82773,7,1602,6,1608,0,147.178786,6e3314ef,0,Servant's Premises,1,0,0,64.215376,37.494857,12.14,9.37,2,4,74,4,2,0,1,1
128.910558,29.369507,7,1602,2,1612,0,106.0269,6e3314f5,139.459518,The Mountains,0,1,0,6.538993,20.331718,12.18,8.24,2,4,31,2,1,0,0,0
81.904121,80.348586,10,1606,12,1609,0,88.059776,6e331548,91.963691,King's Landing,0,0,0,55.784569,24.043453,2.42,7.29,4,3,78,2,2,0,0,1
0,33.482149,7,1602,9,1609,1,22.638412,6e3315a1,0,The Mountains,1,0,0,19.896769,28.530335,11.2,5.29,0,2,74,2,1,0,1,0
133.129821,0,5,1606,5,1609,0,7.251168,6e3315b8,143.307449,Cursed Land,0,0,0,32.367614,157.85724,6.15,9.26,0,4,27,2,1,0,1,1
56.535379,0,2,1600,5,1612,0,87.310548,6e331662,67.032064,Servant's Premises,1,1,0,47.297925,0,4.32,8.22,2,2,103,2,1,0,0,1
54.839605,79.320157,9,1603,10,1607,0,57.824442,6e3316a7,65.109859,The Mountains,1,0,0,7.309476,38.327391,4.42,9.21,2,2,105,3,1,0,1,1
74.609981,22.026076,10,1601,9,1608,0,53.699593,6e3316aa,84.850687,The Mountains,0,0,1,79.481116,0,6.52,6.21,4,3,85,4,1,0,1,0
42.588653,51.30168,8,1606,3,1610,0,141.453633,6e3316da,52.994787,No Location,1,1,1,15.300318,42.733866,2.17,12.43,3,2,117,4,1,0,0,0
19.11719,0,3,1603,2,1608,0,103.306763,6e3316e8,29.588444,No Location,0,0,0,15.851614,31.961997,12.12,2.15,2,3,141,2,2,0,0,0
16.977469,12.053831,11,1601,11,1612,0,25.794172,6e3316ec,27.263498,The Mountains,1,1,0,57.621939,26.938911,5.17,8.15,0,4,143,0,1,0,0,0
17.295513,90.280531,4,1600,4,1610,0,44.712968,6e331721,27.343063,The Mountains,1,0,1,42.495902,56.077182,3.41,9.59,4,4,143,4,2,0,0,0
63.849934,26.462036,8,1601,11,1610,0,72.622239,6e331761,74.127469,The Mountains,1,1,0,18.70707,34.176065,5.28,12.54,2,2,96,2,1,0,0,1
32.429354,0.924386,2,1603,5,1608,0,206.767394,6e33177a,43.041516,King's Landing,0,1,0,30.907907,75.415984,7.26,3.1,3,2,128,0,2,0,0,0
12.677655,46.883706,1,1605,6,1608,1,11.264728,6e33179a,23.508093,The Mountains,1,0,0,6.638892,44.78465,2.4,11.15,4,2,147,3,1,0,1,0
9.357395,39.393213,11,1601,6,1608,1,26.943623,6e3317bf,20.265355,King's Landing,0,1,0,54.073815,0,11.43,10.38,2,0,151,2,0,1,0,1
55.335395,95.701858,4,1604,1,1611,0,69.218186,6e3317c1,65.605828,King's Landing,1,0,0,19.387178,69.73339,8.48,9.12,2,2,105,3,1,0,0,1
32.747351,68.650869,3,1600,8,1610,0,42.600706,6e331816,43.032994,Cursed Land,1,0,1,12.176637,14.294434,9.42,3.34,4,2,127,3,1,0,1,1
42.523619,22.223684,9,1603,5,1611,0,246.323639,6e33194b,52.777957,The Mountains,0,0,0,20.507945,0,12.5,1.52,3,4,117,2,1,0,0,0
11.591373,23.447999,6,1602,11,1610,0,11.73313,6e33196d,22.440313,The Mountains,1,0,0,41.160988,23.36201,9.14,8.5,2,3,148,4,1,0,1,0
149.449688,36.752057,8,1606,4,1612,1,94.03755,6e331975,159.556725,King's Landing,1,1,0,26.985242,0,2.48,5.22,3,4,11,4,1,0,0,0
82.139121,32.868111,3,1600,12,1612,0,70.264184,6e33197b,92.648898,No Location,1,1,1,16.540151,106.855565,7.56,3.48,3,3,78,3,2,0,1,0
11.698171,72.759365,3,1601,10,1612,0,59.442402,6e331abc,22.477399,King's Landing,1,1,0,26.650403,75.235466,1.59,2.39,2,4,148,2,1,0,0,0
0.680883,75.016986,6,1601,11,1610,0,58.381756,6e331ae6,10.93244,No Location,0,1,0,61.434987,59.557249,3.27,2.32,3,3,159,3,1,0,0,0
67.035611,29.782938,7,1606,6,1609,0,151.020275,6e331b0d,77.845403,Cursed Land,0,0,0,8.394413,32.942083,4.38,9.31,3,3,93,2,1,0,0,1
39.466295,10.65251,5,1600,7,1607,0,51.364808,6e331b1f,49.753304,Cursed Land,0,1,1,17.221128,127.095833,4.52,8.41,3,4,121,0,2,0,0,0
32.178746,86.911959,10,1606,8,1607,0,18.880301,6e331b30,42.539569,The Mountains,1,1,0,8.458081,0,9.55,5.3,2,3,128,2,2,0,0,1
17.141953,109.388547,7,1604,10,1612,0,101.498632,6e331b65,28.081172,The Mountains,1,1,0,25.518436,5.47744,10.39,3.54,2,2,143,4,1,0,0,1
69.898086,49.183187,12,1604,5,1611,0,94.903059,6e331b8b,80.8025,Servant's Premises,0,1,0,20.254707,55.868882,3.33,7.44,3,3,90,2,1,0,0,0
29.44906,13.182752,3,1604,2,1610,0,184.977794,6e331b9d,40.223147,Cursed Land,0,0,1,28.668156,23.250959,1.1,9.25,2,4,131,2,1,0,0,1
58.685413,7.745159,4,1602,8,1607,0,103.255547,6e331ba7,68.817059,The Mountains,1,1,0,91.139492,84.574529,11.29,2.52,3,2,101,0,2,0,0,0
15.352625,8.763442,4,1606,11,1609,0,39.411605,6e331bdd,26.114237,King's Landing,1,1,1,48.356368,0,2.4,11.55,2,3,145,2,1,0,0,1
10.526373,0,4,1601,5,1611,0,25.153192,6e331c28,20.643898,The Mountains,0,0,1,81.415415,45.830207,4.24,4.34,2,4,149,3,1,0,0,1
32.929717,94.772386,12,1601,8,1612,0,162.9986,6e331c46,43.223463,The Mountains,1,1,0,46.550814,8.79959,11.54,1.55,4,3,127,4,1,0,0,1
0.000714,5.615474,1,1603,4,1609,0,0,6e331c56,10.858611,The Mountains,0,1,0,57.536958,0,10.25,7.44,2,3,160,4,1,0,0,1
12.826546,59.642059,4,1603,1,1611,1,64.57466,6e331c9a,23.499598,The Mountains,0,1,1,65.464466,150.110222,2.56,11.15,3,4,147,0,0,1,0,1
14.757765,40.490793,1,1605,9,1611,0,153.453698,6e331ce7,25.496672,The Mountains,0,0,0,18.702349,4.107687,5.3,7.16,3,4,145,4,1,0,0,1
11.123387,91.571128,11,1602,10,1607,0,7.133637,6e331d1a,22.008519,The Mountains,0,0,1,42.605537,32.769091,8.22,2.13,3,2,149,0,1,0,0,1
107.362427,29.396269,6,1606,2,1609,0,54.596014,6e331d8d,117.86893,King's Landing,0,0,0,26.090573,97.228129,12.56,10.49,2,3,53,2,1,0,0,0
33.530082,99.408962,4,1603,6,1611,0,17.727977,6e331f77,43.562908,The Mountains,1,0,0,36.377003,7.120847,5.39,9.22,3,3,126,2,1,0,0,0
36.766492,79.631355,8,1606,7,1607,0,200.693867,6e331ff9,47.411021,Cursed Land,1,0,0,23.287124,0,7.39,4.56,3,2,123,2,1,0,0,1
53.310605,138.112664,8,1600,12,1611,0,192.33567,6e331ffe,63.577189,The Mountains,0,0,1,36.69719,58.650402,6.55,5.47,4,4,107,3,1,0,0,0
